https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=4a07a94b,The effects of the destruction caused by the bombing of the Russian occupation planes on the city Dumaa Damascus countryside,The effects of the destruction caused by the bombing of the Russian occupation planes on the city Dumaa Damascus countryside,2016-03-02,11:43:29,DAMASCUS : Duma,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=07b1d29a,Syria - Damascus: Monitoring the devastation caused by the repeated shelling of the city is Dumaa by Russian aircraft,Syria - Damascus: Monitoring the devastation caused by the repeated shelling of the city is Dumaa by Russian aircraft,2016-03-02,3:09:39,DAMASCUS : Duma,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=4de2cdb8,Aircraft of the Russian occupation violate the ceasefire and bombed the village of Kubeineh in several air raids in Idlib countryside 1/3/2016,Aircraft of the Russian occupation violate the ceasefire and bombed the village of Kubeineh in several air raids in Idlib countryside 1/3/2016,2016-03-01,3:51:35,IDLIB : IDLIB,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=c902aba2,Rural southern Hama Hirbnafsah # raids by aviation of the Russian occupation on the town,Rural southern Hama Hirbnafsah # raids by aviation of the Russian occupation on the town,2016-03-01,4:15:05,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=f6a223c5,Agency Qassioun | Hama Hirbnafsah Russian aviation penetrates the armistice with several raids on the village,Agency Qassioun | Hama Hirbnafsah Russian aviation penetrates the armistice with several raids on the village,2016-03-01,9:51:18,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=ee14be2f,Bdama Civil Defence documenting the bombing of the village al-Zeiniyah with ballistic missiles 1/3/2016,Bdama Civil Defence documenting the bombing of the village al-Zeiniyah with ballistic missiles 1/3/2016,2016-03-01,2:44:01,IDLIB : Bdama,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=de5dec82,Targeting al-Zeiniyah village with long-range ballistic missiles on the fourth day of the ceasefire 1/3/2016,Targeting al-Zeiniyah village with long-range ballistic missiles on the fourth day of the ceasefire 1/3/2016,2016-03-01,2:53:59,IDLIB : Jisr ash-Shughur,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=22c6b2d6,"Targeting the main roads to the villages of the western countryside of Jisr al-Shughur
with cluster bombs and the response of the Bdama team 1/3/2016","Targeting the main roads to the villages of the western countryside of Jisr al-Shughur
with cluster bombs and the response of the Bdama team 1/3/2016",2016-03-01,4:31:04,IDLIB : Jisr ash-Shughur,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=1364feab,Civil Defense || heading to al-Zeiniyah village after bombing with ballistic missile 1/3/2016,Civil Defense || heading to al-Zeiniyah village after bombing with ballistic missile 1/3/2016,2016-03-01,5:06:49,IDLIB : Jisr ash-Shughur,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=25f2ac61,Strikes and barrels and artillery shelling on Hirbnafsah in the fourth day of the armistice,Strikes and barrels and artillery shelling on Hirbnafsah in the fourth day of the armistice,2016-03-01,12:09:40,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=9c136bac,A clear violation to the ceasefire: Termala village is targeted by vacuum rockets fired by Russian warplanes.,A clear violation to the ceasefire: Termala village is targeted by vacuum rockets fired by Russian warplanes.,2016-02-29,8:56:40,IDLIB : Kafranbel nahiyah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=0b7c75a6,Continuous massacres committed by Russian aerial bombardment on Kobtan Al Jabal town before and after the ceasefeire.,Continuous massacres committed by Russian aerial bombardment on Kobtan Al Jabal town before and after the ceasefeire.,2016-02-29,12:33:06,ALEPPO : Qabtan al Jabal,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=195d4de8,Yesterday's violation of the ceasefire by Russian aircraft bombing Darat Izzah city on Sunday morning 28/2/2016,Yesterday's violation of the ceasefire by Russian aircraft bombing Darat Izzah city on Sunday morning 28/2/2016,2016-02-29,8:38:16,ALEPPO : Darat Izzah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=d3494064,Russian warplanes targeted farmland north of the city of Kafr Zita,Russian warplanes targeted farmland north of the city of Kafr Zita,2016-02-29,11:26:42,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=e70c8dc3,Unified Observatory in the town of Kafr Zita documents warplanes violation and targeting the town airstrike,Unified Observatory in the town of Kafr Zita documents warplanes violation and targeting the town airstrike,2016-02-29,12:37:02,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=c9685b2a,شام ريف حلب كفرحمرة مدير المجلس المحلي للبلدة ينفي أي تواجد لجبهة النصرة في المنطقة 29 2 2016,Sham Aleppo Kafr Hamra local council for the town manager denied any presence Al-nosar front in the region,2016-02-29,2:23:26,ALEPPO : Kafr hamrah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=d45195c2,Hirbnafsah 36 raid on the third day of the armistice,Hirbnafsah 36 raid on the third day of the armistice,2016-02-29,5:33:00,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=895af4dd,"Unified Observatory: Talking about breach of the ceasefire in Kafr Zita, Hama countryside","Unified Observatory: Talking about breach of the ceasefire in Kafr Zita, Hama countryside",2016-02-29,2:09:10,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=dda26aec,The first violation of the ceasefire by Russian warplanes in Kafr Zita in northern Hama countryside,The first violation of the ceasefire by Russian warplanes in Kafr Zita in northern Hama countryside,2016-02-29,2:02:15,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=24c4c24c,The place where rockets landed,The place where rockets landed,2016-02-29,1:13:50,HOMS : Ter Maela,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=3c77a271,المرصد الموحد متحدثاً عن القصف الروسي لمدينة كفرزيتا بريف حماة في ثالث أيام الهدنة 29 2 2016,The United Observatory talks about the Russian bombardment on the Kafarzeta city of Hama province on the third day of ceasefire.,2016-02-29,10:11:00,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=1505f3a9,الطيران الحربي الروسي يخرق الهدنة ويقصف الأراضي الزراعية لمدينة كفرزيتا بريفا حماة 29 2 2016,Russian warplanes break the ceasefire and bombard agricultural fields of the Kafarzeta city of Hama province.,2016-02-29,8:22:12,HAMA : KafrZita,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=58903ef7,شهود عيان يؤكدون خرق الهدنة وقصف الطائرات الروسية مدينة دارة عزة صباح يوم أمس الأحد 28 2 2016,Eyewitnesses assert breaking the ceasefire and Russian planes bombing the city of Dara Aza on Sunday morning,2016-02-29,2:02:54,ALEPPO : Darat Izzah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=dd65ebec,حريتان || تقرير عن الطفل الذي نجا من القصف الروسي على المدينة بتاريخ 2-2-2016,Huraytan || A report on the child who survived Russian bombardment of the city 2/2/2016,2016-02-29,6:14:07,ALEPPO : Harithan,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=373bd050,Shelling by Russian aircrafts on Daret Ezzah this morning.,Shelling by Russian aircrafts on Daret Ezzah this morning.,2016-02-28,12:54:54,ALEPPO : Darat Izzah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=5cc1ce69,Talbiseh - Homs: Ahmed al-Daqa was killed while dismantling the remnants of the Russian bombing of Talbiseh [GRAPHIC],Talbiseh - Homs: Ahmed al-Daqa was killed while dismantling the remnants of the Russian bombing of Talbiseh [GRAPHIC],2016-02-28,11:52:40,HOMS : Talbisah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=9b91290a,Russian warplanes targeting the town of Teir Maalah in the northern countryside of Homs 28/2/2016,Russian warplanes targeting the town of Teir Maalah in the northern countryside of Homs 28/2/2016,2016-02-28,4:59:29,HOMS : Ter Maela,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=7fcfbe4e,Teir Maalah Homs raids by Russian warplanes center of neighborhoods of the town Teir Maalah,Teir Maalah Homs raids by Russian warplanes center of neighborhoods of the town Teir Maalah,2016-02-28,4:07:22,HOMS : Ter Maela,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=c2c63034,Russian warplanes fly in the atmosphere of the west countryside of Aleppo after the implementation of several raids on Mudbnh Dara Aza,Russian warplanes fly in the atmosphere of the west countryside of Aleppo after the implementation of several raids on Mudbnh Dara Aza,2016-02-28,5:54:25,ALEPPO : Darat Izzah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=96108df3,Russian aircraft targeting the village of Hirbnafsah with 25 raids on the second day of the ceasefire,Russian aircraft targeting the village of Hirbnafsah with 25 raids on the second day of the ceasefire,2016-02-28,8:42:59,HAMA : Hirbinafsah,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=02e61b18,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,2016-02-28,12:22:32,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
https://syrianarchive.org/en/database?after=2016-02-27&before=2016-03-06&unit=d0659cf8,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,A violation of the ceasefire committed by Russian aircraft in Hirbinafsah in Hama province,2016-02-28,12:22:32,,,Civilian casualties as a result of alleged russian attacks,Unlawful attacks
